ID,Ppt,Age,Modality,Gender,DigitSpan,Position,Correct,ACC,Condition,Triplet,DigitSpan_c,Ultimate,Pos_c,Pos_c2
wkeyb_17,17,21,wkeyb,F,5,4,9,0.6,Pause,1,-1.5897435897435894,not,-1,1
wkeyb_17,17,21,wkeyb,F,5,5,7,0.4666666666666667,Pause,2,-1.5897435897435894,not,0,0
wkeyb_17,17,21,wkeyb,F,5,6,8,0.5333333333333333,Pause,3,-1.5897435897435894,ultimate,1,1
wkeyb_17,17,21,wkeyb,F,5,7,8,0.5333333333333333,Pause,1,-1.5897435897435894,not,2,4
wkeyb_17,17,21,wkeyb,F,5,8,6,0.4,Pause,2,-1.5897435897435894,not,3,9
wkeyb_17,17,21,wkeyb,F,5,9,12,0.8,Pause,3,-1.5897435897435894,not,4,16
wkeyb_18,18,21,wkeyb,F,6,1,14,0.9333333333333333,Intonation A,1,-0.5897435897435894,not,-4,16
wkeyb_18,18,21,wkeyb,F,6,2,14,0.9333333333333333,Intonation A,2,-0.5897435897435894,not,-3,9
wkeyb_18,18,21,wkeyb,F,6,3,15,1,Intonation A,3,-0.5897435897435894,ultimate,-2,4
wkeyb_18,18,21,wkeyb,F,6,4,11,0.7333333333333333,Intonation A,1,-0.5897435897435894,not,-1,1
wkeyb_18,18,21,wkeyb,F,6,5,13,0.8666666666666667,Intonation A,2,-0.5897435897435894,not,0,0
wkeyb_18,18,21,wkeyb,F,6,6,15,1,Intonation A,3,-0.5897435897435894,ultimate,1,1
wkeyb_18,18,21,wkeyb,F,6,7,11,0.7333333333333333,Intonation A,1,-0.5897435897435894,not,2,4
wkeyb_18,18,21,wkeyb,F,6,8,12,0.8,Intonation A,2,-0.5897435897435894,not,3,9
wkeyb_18,18,21,wkeyb,F,6,9,13,0.8666666666666667,Intonation A,3,-0.5897435897435894,not,4,16
wkeyb_18,18,21,wkeyb,F,6,1,14,0.9333333333333333,Intonation B,1,-0.5897435897435894,not,-4,16
wkeyb_18,18,21,wkeyb,F,6,2,14,0.9333333333333333,Intonation B,2,-0.5897435897435894,not,-3,9
wkeyb_18,18,21,wkeyb,F,6,3,15,1,Intonation B,3,-0.5897435897435894,ultimate,-2,4
wkeyb_18,18,21,wkeyb,F,6,4,11,0.7333333333333333,Intonation B,1,-0.5897435897435894,not,-1,1
wkeyb_18,18,21,wkeyb,F,6,5,13,0.8666666666666667,Intonation B,2,-0.5897435897435894,not,0,0
wkeyb_18,18,21,wkeyb,F,6,6,13,0.8666666666666667,Intonation B,3,-0.5897435897435894,ultimate,1,1
wkeyb_18,18,21,wkeyb,F,6,7,10,0.6666666666666666,Intonation B,1,-0.5897435897435894,not,2,4
wkeyb_18,18,21,wkeyb,F,6,8,11,0.7333333333333333,Intonation B,2,-0.5897435897435894,not,3,9
wkeyb_18,18,21,wkeyb,F,6,9,13,0.8666666666666667,Intonation B,3,-0.5897435897435894,not,4,16
wkeyb_18,18,21,wkeyb,F,6,1,13,0.8666666666666667,Control,1,-0.5897435897435894,not,-4,16
wkeyb_18,18,21,wkeyb,F,6,2,10,0.6666666666666666,Control,2,-0.5897435897435894,not,-3,9
wkeyb_18,18,21,wkeyb,F,6,3,6,0.4,Control,3,-0.5897435897435894,ultimate,-2,4
wkeyb_18,18,21,wkeyb,F,6,4,4,0.26666666666666666,Control,1,-0.5897435897435894,not,-1,1
wkeyb_18,18,21,wkeyb,F,6,5,7,0.4666666666666667,Control,2,-0.5897435897435894,not,0,0
wkeyb_18,18,21,wkeyb,F,6,6,1,0.06666666666666667,Control,3,-0.5897435897435894,ultimate,1,1
wkeyb_18,18,21,wkeyb,F,6,7,0,0,Control,1,-0.5897435897435894,not,2,4
wkeyb_18,18,21,wkeyb,F,6,8,1,0.06666666666666667,Control,2,-0.5897435897435894,not,3,9
wkeyb_18,18,21,wkeyb,F,6,9,0,0,Control,3,-0.5897435897435894,not,4,16
wkeyb_18,18,21,wkeyb,F,6,1,14,0.9333333333333333,Pause,1,-0.5897435897435894,not,-4,16
wkeyb_18,18,21,wkeyb,F,6,2,14,0.9333333333333333,Pause,2,-0.5897435897435894,not,-3,9
wkeyb_18,18,21,wkeyb,F,6,3,14,0.9333333333333333,Pause,3,-0.5897435897435894,ultimate,-2,4
wkeyb_18,18,21,wkeyb,F,6,4,9,0.6,Pause,1,-0.5897435897435894,not,-1,1
wkeyb_18,18,21,wkeyb,F,6,5,11,0.7333333333333333,Pause,2,-0.5897435897435894,not,0,0
wkeyb_18,18,21,wkeyb,F,6,6,10,0.6666666666666666,Pause,3,-0.5897435897435894,ultimate,1,1
wkeyb_18,18,21,wkeyb,F,6,7,9,0.6,Pause,1,-0.5897435897435894,not,2,4
wkeyb_18,18,21,wkeyb,F,6,8,9,0.6,Pause,2,-0.5897435897435894,not,3,9
wkeyb_18,18,21,wkeyb,F,6,9,14,0.9333333333333333,Pause,3,-0.5897435897435894,not,4,16
wkeyb_19,19,21,wkeyb,F,7,1,14,0.9333333333333333,Intonation A,1,0.4102564102564106,not,-4,16
wkeyb_19,19,21,wkeyb,F,7,2,13,0.8666666666666667,Intonation A,2,0.4102564102564106,not,-3,9
wkeyb_19,19,21,wkeyb,F,7,3,15,1,Intonation A,3,0.4102564102564106,ultimate,-2,4
wkeyb_19,19,21,wkeyb,F,7,4,10,0.6666666666666666,Intonation A,1,0.4102564102564106,not,-1,1
wkeyb_19,19,21,wkeyb,F,7,5,8,0.5333333333333333,Intonation A,2,0.4102564102564106,not,0,0
wkeyb_19,19,21,wkeyb,F,7,6,9,0.6,Intonation A,3,0.4102564102564106,ultimate,1,1
wkeyb_19,19,21,wkeyb,F,7,7,11,0.7333333333333333,Intonation A,1,0.4102564102564106,not,2,4
wkeyb_19,19,21,wkeyb,F,7,8,13,0.8666666666666667,Intonation A,2,0.4102564102564106,not,3,9
wkeyb_19,19,21,wkeyb,F,7,9,14,0.9333333333333333,Intonation A,3,0.4102564102564106,not,4,16
wkeyb_19,19,21,wkeyb,F,7,1,13,0.8666666666666667,Intonation B,1,0.4102564102564106,not,-4,16
wkeyb_19,19,21,wkeyb,F,7,2,12,0.8,Intonation B,2,0.4102564102564106,not,-3,9
wkeyb_19,19,21,wkeyb,F,7,3,13,0.8666666666666667,Intonation B,3,0.4102564102564106,ultimate,-2,4
wkeyb_19,19,21,wkeyb,F,7,4,9,0.6,Intonation B,1,0.4102564102564106,not,-1,1
wkeyb_19,19,21,wkeyb,F,7,5,9,0.6,Intonation B,2,0.4102564102564106,not,0,0
wkeyb_19,19,21,wkeyb,F,7,6,10,0.6666666666666666,Intonation B,3,0.4102564102564106,ultimate,1,1
wkeyb_19,19,21,wkeyb,F,7,7,12,0.8,Intonation B,1,0.4102564102564106,not,2,4
wkeyb_19,19,21,wkeyb,F,7,8,11,0.7333333333333333,Intonation B,2,0.4102564102564106,not,3,9
wkeyb_19,19,21,wkeyb,F,7,9,13,0.8666666666666667,Intonation B,3,0.4102564102564106,not,4,16
wkeyb_19,19,21,wkeyb,F,7,1,12,0.8,Control,1,0.4102564102564106,not,-4,16
wkeyb_19,19,21,wkeyb,F,7,2,11,0.7333333333333333,Control,2,0.4102564102564106,not,-3,9
wkeyb_19,19,21,wkeyb,F,7,3,9,0.6,Control,3,0.4102564102564106,ultimate,-2,4
wkeyb_19,19,21,wkeyb,F,7,4,7,0.4666666666666667,Control,1,0.4102564102564106,not,-1,1
wkeyb_19,19,21,wkeyb,F,7,5,4,0.26666666666666666,Control,2,0.4102564102564106,not,0,0
wkeyb_19,19,21,wkeyb,F,7,6,3,0.2,Control,3,0.4102564102564106,ultimate,1,1
wkeyb_19,19,21,wkeyb,F,7,7,3,0.2,Control,1,0.4102564102564106,not,2,4
wkeyb_19,19,21,wkeyb,F,7,8,4,0.26666666666666666,Control,2,0.4102564102564106,not,3,9
wkeyb_19,19,21,wkeyb,F,7,9,10,0.6666666666666666,Control,3,0.4102564102564106,not,4,16
wkeyb_19,19,21,wkeyb,F,7,1,13,0.8666666666666667,Pause,1,0.4102564102564106,not,-4,16
wkeyb_19,19,21,wkeyb,F,7,2,12,0.8,Pause,2,0.4102564102564106,not,-3,9
wkeyb_19,19,21,wkeyb,F,7,3,13,0.8666666666666667,Pause,3,0.4102564102564106,ultimate,-2,4
wkeyb_19,19,21,wkeyb,F,7,4,11,0.7333333333333333,Pause,1,0.4102564102564106,not,-1,1
wkeyb_19,19,21,wkeyb,F,7,5,11,0.7333333333333333,Pause,2,0.4102564102564106,not,0,0
wkeyb_19,19,21,wkeyb,F,7,6,13,0.8666666666666667,Pause,3,0.4102564102564106,ultimate,1,1
wkeyb_19,19,21,wkeyb,F,7,7,13,0.8666666666666667,Pause,1,0.4102564102564106,not,2,4
wkeyb_19,19,21,wkeyb,F,7,8,13,0.8666666666666667,Pause,2,0.4102564102564106,not,3,9
wkeyb_19,19,21,wkeyb,F,7,9,15,1,Pause,3,0.4102564102564106,not,4,16
wkeyb_2,2,22,wkeyb,F,7,1,15,1,Intonation A,1,0.4102564102564106,not,-4,16
wkeyb_2,2,22,wkeyb,F,7,2,15,1,Intonation A,2,0.4102564102564106,not,-3,9
wkeyb_2,2,22,wkeyb,F,7,3,15,1,Intonation A,3,0.4102564102564106,ultimate,-2,4
wkeyb_2,2,22,wkeyb,F,7,4,12,0.8,Intonation A,1,0.4102564102564106,not,-1,1
wkeyb_2,2,22,wkeyb,F,7,5,14,0.9333333333333333,Intonation A,2,0.4102564102564106,not,0,0
wkeyb_2,2,22,wkeyb,F,7,6,14,0.9333333333333333,Intonation A,3,0.4102564102564106,ultimate,1,1
wkeyb_2,2,22,wkeyb,F,7,7,12,0.8,Intonation A,1,0.4102564102564106,not,2,4
wkeyb_2,2,22,wkeyb,F,7,8,14,0.9333333333333333,Intonation A,2,0.4102564102564106,not,3,9
wkeyb_2,2,22,wkeyb,F,7,9,15,1,Intonation A,3,0.4102564102564106,not,4,16
wkeyb_2,2,22,wkeyb,F,7,1,14,0.9333333333333333,Intonation B,1,0.4102564102564106,not,-4,16
wkeyb_2,2,22,wkeyb,F,7,2,14,0.9333333333333333,Intonation B,2,0.4102564102564106,not,-3,9
wkeyb_2,2,22,wkeyb,F,7,3,15,1,Intonation B,3,0.4102564102564106,ultimate,-2,4
wkeyb_2,2,22,wkeyb,F,7,4,14,0.9333333333333333,Intonation B,1,0.4102564102564106,not,-1,1
wkeyb_2,2,22,wkeyb,F,7,5,14,0.9333333333333333,Intonation B,2,0.4102564102564106,not,0,0
wkeyb_2,2,22,wkeyb,F,7,6,15,1,Intonation B,3,0.4102564102564106,ultimate,1,1
wkeyb_2,2,22,wkeyb,F,7,7,13,0.8666666666666667,Intonation B,1,0.4102564102564106,not,2,4
wkeyb_2,2,22,wkeyb,F,7,8,12,0.8,Intonation B,2,0.4102564102564106,not,3,9
wkeyb_2,2,22,wkeyb,F,7,9,14,0.9333333333333333,Intonation B,3,0.4102564102564106,not,4,16
wkeyb_2,2,22,wkeyb,F,7,1,14,0.9333333333333333,Control,1,0.4102564102564106,not,-4,16
wkeyb_2,2,22,wkeyb,F,7,2,15,1,Control,2,0.4102564102564106,not,-3,9
wkeyb_2,2,22,wkeyb,F,7,3,10,0.6666666666666666,Control,3,0.4102564102564106,ultimate,-2,4
wkeyb_2,2,22,wkeyb,F,7,4,7,0.4666666666666667,Control,1,0.4102564102564106,not,-1,1
wkeyb_2,2,22,wkeyb,F,7,5,7,0.4666666666666667,Control,2,0.4102564102564106,not,0,0
wkeyb_2,2,22,wkeyb,F,7,6,4,0.26666666666666666,Control,3,0.4102564102564106,ultimate,1,1
wkeyb_2,2,22,wkeyb,F,7,7,5,0.3333333333333333,Control,1,0.4102564102564106,not,2,4
wkeyb_2,2,22,wkeyb,F,7,8,13,0.8666666666666667,Control,2,0.4102564102564106,not,3,9
wkeyb_2,2,22,wkeyb,F,7,9,13,0.8666666666666667,Control,3,0.4102564102564106,not,4,16
wkeyb_2,2,22,wkeyb,F,7,1,15,1,Pause,1,0.4102564102564106,not,-4,16
wkeyb_2,2,22,wkeyb,F,7,2,14,0.9333333333333333,Pause,2,0.4102564102564106,not,-3,9
wkeyb_2,2,22,wkeyb,F,7,3,15,1,Pause,3,0.4102564102564106,ultimate,-2,4
wkeyb_2,2,22,wkeyb,F,7,4,15,1,Pause,1,0.4102564102564106,not,-1,1
wkeyb_2,2,22,wkeyb,F,7,5,14,0.9333333333333333,Pause,2,0.4102564102564106,not,0,0
wkeyb_2,2,22,wkeyb,F,7,6,15,1,Pause,3,0.4102564102564106,ultimate,1,1
wkeyb_2,2,22,wkeyb,F,7,7,14,0.9333333333333333,Pause,1,0.4102564102564106,not,2,4
wkeyb_2,2,22,wkeyb,F,7,8,14,0.9333333333333333,Pause,2,0.4102564102564106,not,3,9
wkeyb_2,2,22,wkeyb,F,7,9,15,1,Pause,3,0.4102564102564106,not,4,16
wkeyb_20,20,28,wkeyb,F,6,1,9,0.6,Intonation A,1,-0.5897435897435894,not,-4,16
wkeyb_20,20,28,wkeyb,F,6,2,9,0.6,Intonation A,2,-0.5897435897435894,not,-3,9
wkeyb_20,20,28,wkeyb,F,6,3,11,0.7333333333333333,Intonation A,3,-0.5897435897435894,ultimate,-2,4
wkeyb_20,20,28,wkeyb,F,6,4,11,0.7333333333333333,Intonation A,1,-0.5897435897435894,not,-1,1
wkeyb_20,20,28,wkeyb,F,6,5,12,0.8,Intonation A,2,-0.5897435897435894,not,0,0
wkeyb_20,20,28,wkeyb,F,6,6,12,0.8,Intonation A,3,-0.5897435897435894,ultimate,1,1
wkeyb_20,20,28,wkeyb,F,6,7,10,0.6666666666666666,Intonation A,1,-0.5897435897435894,not,2,4
wkeyb_20,20,28,wkeyb,F,6,8,8,0.5333333333333333,Intonation A,2,-0.5897435897435894,not,3,9
wkeyb_20,20,28,wkeyb,F,6,9,14,0.9333333333333333,Intonation A,3,-0.5897435897435894,not,4,16
wkeyb_20,20,28,wkeyb,F,6,1,10,0.6666666666666666,Intonation B,1,-0.5897435897435894,not,-4,16
wkeyb_20,20,28,wkeyb,F,6,2,8,0.5333333333333333,Intonation B,2,-0.5897435897435894,not,-3,9
wkeyb_20,20,28,wkeyb,F,6,3,10,0.6666666666666666,Intonation B,3,-0.5897435897435894,ultimate,-2,4
wkeyb_20,20,28,wkeyb,F,6,4,8,0.5333333333333333,Intonation B,1,-0.5897435897435894,not,-1,1
wkeyb_20,20,28,wkeyb,F,6,5,8,0.5333333333333333,Intonation B,2,-0.5897435897435894,not,0,0
wkeyb_20,20,28,wkeyb,F,6,6,12,0.8,Intonation B,3,-0.5897435897435894,ultimate,1,1
wkeyb_20,20,28,wkeyb,F,6,7,11,0.7333333333333333,Intonation B,1,-0.5897435897435894,not,2,4
wkeyb_20,20,28,wkeyb,F,6,8,11,0.7333333333333333,Intonation B,2,-0.5897435897435894,not,3,9
wkeyb_20,20,28,wkeyb,F,6,9,13,0.8666666666666667,Intonation B,3,-0.5897435897435894,not,4,16
wkeyb_20,20,28,wkeyb,F,6,1,9,0.6,Control,1,-0.5897435897435894,not,-4,16
wkeyb_20,20,28,wkeyb,F,6,2,10,0.6666666666666666,Control,2,-0.5897435897435894,not,-3,9
wkeyb_20,20,28,wkeyb,F,6,3,7,0.4666666666666667,Control,3,-0.5897435897435894,ultimate,-2,4
wkeyb_20,20,28,wkeyb,F,6,4,5,0.3333333333333333,Control,1,-0.5897435897435894,not,-1,1
wkeyb_20,20,28,wkeyb,F,6,5,3,0.2,Control,2,-0.5897435897435894,not,0,0
wkeyb_20,20,28,wkeyb,F,6,6,1,0.06666666666666667,Control,3,-0.5897435897435894,ultimate,1,1
wkeyb_20,20,28,wkeyb,F,6,7,1,0.06666666666666667,Control,1,-0.5897435897435894,not,2,4
wkeyb_20,20,28,wkeyb,F,6,8,7,0.4666666666666667,Control,2,-0.5897435897435894,not,3,9
wkeyb_20,20,28,wkeyb,F,6,9,11,0.7333333333333333,Control,3,-0.5897435897435894,not,4,16
wkeyb_20,20,28,wkeyb,F,6,1,11,0.7333333333333333,Pause,1,-0.5897435897435894,not,-4,16
wkeyb_20,20,28,wkeyb,F,6,2,7,0.4666666666666667,Pause,2,-0.5897435897435894,not,-3,9
wkeyb_20,20,28,wkeyb,F,6,3,6,0.4,Pause,3,-0.5897435897435894,ultimate,-2,4
wkeyb_20,20,28,wkeyb,F,6,4,4,0.26666666666666666,Pause,1,-0.5897435897435894,not,-1,1
wkeyb_20,20,28,wkeyb,F,6,5,4,0.26666666666666666,Pause,2,-0.5897435897435894,not,0,0
wkeyb_20,20,28,wkeyb,F,6,6,5,0.3333333333333333,Pause,3,-0.5897435897435894,ultimate,1,1
wkeyb_20,20,28,wkeyb,F,6,7,6,0.4,Pause,1,-0.5897435897435894,not,2,4
wkeyb_20,20,28,wkeyb,F,6,8,6,0.4,Pause,2,-0.5897435897435894,not,3,9
wkeyb_20,20,28,wkeyb,F,6,9,5,0.3333333333333333,Pause,3,-0.5897435897435894,not,4,16
wkeyb_21,21,21,wkeyb,M,5,1,12,0.8,Intonation A,1,-1.5897435897435894,not,-4,16
wkeyb_21,21,21,wkeyb,M,5,2,13,0.8666666666666667,Intonation A,2,-1.5897435897435894,not,-3,9
wkeyb_21,21,21,wkeyb,M,5,3,15,1,Intonation A,3,-1.5897435897435894,ultimate,-2,4
wkeyb_21,21,21,wkeyb,M,5,4,12,0.8,Intonation A,1,-1.5897435897435894,not,-1,1
wkeyb_21,21,21,wkeyb,M,5,5,13,0.8666666666666667,Intonation A,2,-1.5897435897435894,not,0,0
wkeyb_21,21,21,wkeyb,M,5,6,14,0.9333333333333333,Intonation A,3,-1.5897435897435894,ultimate,1,1
wkeyb_21,21,21,wkeyb,M,5,7,12,0.8,Intonation A,1,-1.5897435897435894,not,2,4
wkeyb_21,21,21,wkeyb,M,5,8,11,0.7333333333333333,Intonation A,2,-1.5897435897435894,not,3,9
wkeyb_21,21,21,wkeyb,M,5,9,12,0.8,Intonation A,3,-1.5897435897435894,not,4,16
wkeyb_21,21,21,wkeyb,M,5,1,15,1,Intonation B,1,-1.5897435897435894,not,-4,16
wkeyb_21,21,21,wkeyb,M,5,2,14,0.9333333333333333,Intonation B,2,-1.5897435897435894,not,-3,9
wkeyb_21,21,21,wkeyb,M,5,3,15,1,Intonation B,3,-1.5897435897435894,ultimate,-2,4
wkeyb_21,21,21,wkeyb,M,5,4,12,0.8,Intonation B,1,-1.5897435897435894,not,-1,1
wkeyb_21,21,21,wkeyb,M,5,5,11,0.7333333333333333,Intonation B,2,-1.5897435897435894,not,0,0
wkeyb_21,21,21,wkeyb,M,5,6,14,0.9333333333333333,Intonation B,3,-1.5897435897435894,ultimate,1,1
wkeyb_21,21,21,wkeyb,M,5,7,12,0.8,Intonation B,1,-1.5897435897435894,not,2,4
wkeyb_21,21,21,wkeyb,M,5,8,11,0.7333333333333333,Intonation B,2,-1.5897435897435894,not,3,9
wkeyb_21,21,21,wkeyb,M,5,9,14,0.9333333333333333,Intonation B,3,-1.5897435897435894,not,4,16
wkeyb_21,21,21,wkeyb,M,5,1,9,0.6,Control,1,-1.5897435897435894,not,-4,16
wkeyb_21,21,21,wkeyb,M,5,2,9,0.6,Control,2,-1.5897435897435894,not,-3,9
wkeyb_21,21,21,wkeyb,M,5,3,9,0.6,Control,3,-1.5897435897435894,ultimate,-2,4
wkeyb_21,21,21,wkeyb,M,5,4,3,0.2,Control,1,-1.5897435897435894,not,-1,1
wkeyb_21,21,21,wkeyb,M,5,5,5,0.3333333333333333,Control,2,-1.5897435897435894,not,0,0
wkeyb_21,21,21,wkeyb,M,5,6,7,0.4666666666666667,Control,3,-1.5897435897435894,ultimate,1,1
wkeyb_21,21,21,wkeyb,M,5,7,4,0.26666666666666666,Control,1,-1.5897435897435894,not,2,4
wkeyb_21,21,21,wkeyb,M,5,8,6,0.4,Control,2,-1.5897435897435894,not,3,9
wkeyb_21,21,21,wkeyb,M,5,9,12,0.8,Control,3,-1.5897435897435894,not,4,16
wkeyb_21,21,21,wkeyb,M,5,1,15,1,Pause,1,-1.5897435897435894,not,-4,16
wkeyb_21,21,21,wkeyb,M,5,2,14,0.9333333333333333,Pause,2,-1.5897435897435894,not,-3,9
wkeyb_21,21,21,wkeyb,M,5,3,14,0.9333333333333333,Pause,3,-1.5897435897435894,ultimate,-2,4
wkeyb_21,21,21,wkeyb,M,5,4,9,0.6,Pause,1,-1.5897435897435894,not,-1,1
wkeyb_21,21,21,wkeyb,M,5,5,8,0.5333333333333333,Pause,2,-1.5897435897435894,not,0,0
wkeyb_21,21,21,wkeyb,M,5,6,12,0.8,Pause,3,-1.5897435897435894,ultimate,1,1
wkeyb_21,21,21,wkeyb,M,5,7,12,0.8,Pause,1,-1.5897435897435894,not,2,4
wkeyb_21,21,21,wkeyb,M,5,8,11,0.7333333333333333,Pause,2,-1.5897435897435894,not,3,9
wkeyb_21,21,21,wkeyb,M,5,9,10,0.6666666666666666,Pause,3,-1.5897435897435894,not,4,16
wkeyb_22,22,21,wkeyb,F,7,1,15,1,Intonation A,1,0.4102564102564106,not,-4,16
wkeyb_22,22,21,wkeyb,F,7,2,15,1,Intonation A,2,0.4102564102564106,not,-3,9
wkeyb_22,22,21,wkeyb,F,7,3,14,0.9333333333333333,Intonation A,3,0.4102564102564106,ultimate,-2,4
wkeyb_22,22,21,wkeyb,F,7,4,13,0.8666666666666667,Intonation A,1,0.4102564102564106,not,-1,1
wkeyb_22,22,21,wkeyb,F,7,5,13,0.8666666666666667,Intonation A,2,0.4102564102564106,not,0,0
wkeyb_22,22,21,wkeyb,F,7,6,13,0.8666666666666667,Intonation A,3,0.4102564102564106,ultimate,1,1
wkeyb_22,22,21,wkeyb,F,7,7,12,0.8,Intonation A,1,0.4102564102564106,not,2,4
wkeyb_22,22,21,wkeyb,F,7,8,12,0.8,Intonation A,2,0.4102564102564106,not,3,9
wkeyb_22,22,21,wkeyb,F,7,9,14,0.9333333333333333,Intonation A,3,0.4102564102564106,not,4,16
wkeyb_22,22,21,wkeyb,F,7,1,14,0.9333333333333333,Intonation B,1,0.4102564102564106,not,-4,16
wkeyb_22,22,21,wkeyb,F,7,2,15,1,Intonation B,2,0.4102564102564106,not,-3,9
wkeyb_22,22,21,wkeyb,F,7,3,14,0.9333333333333333,Intonation B,3,0.4102564102564106,ultimate,-2,4
wkeyb_22,22,21,wkeyb,F,7,4,11,0.7333333333333333,Intonation B,1,0.4102564102564106,not,-1,1
wkeyb_22,22,21,wkeyb,F,7,5,11,0.7333333333333333,Intonation B,2,0.4102564102564106,not,0,0
wkeyb_22,22,21,wkeyb,F,7,6,12,0.8,Intonation B,3,0.4102564102564106,ultimate,1,1
wkeyb_22,22,21,wkeyb,F,7,7,2,0.13333333333333333,Intonation B,1,0.4102564102564106,not,2,4
wkeyb_22,22,21,wkeyb,F,7,8,3,0.2,Intonation B,2,0.4102564102564106,not,3,9
wkeyb_22,22,21,wkeyb,F,7,9,8,0.5333333333333333,Intonation B,3,0.4102564102564106,not,4,16
wkeyb_22,22,21,wkeyb,F,7,1,14,0.9333333333333333,Control,1,0.4102564102564106,not,-4,16
wkeyb_22,22,21,wkeyb,F,7,2,14,0.9333333333333333,Control,2,0.4102564102564106,not,-3,9
wkeyb_22,22,21,wkeyb,F,7,3,15,1,Control,3,0.4102564102564106,ultimate,-2,4
wkeyb_22,22,21,wkeyb,F,7,4,11,0.7333333333333333,Control,1,0.4102564102564106,not,-1,1
wkeyb_22,22,21,wkeyb,F,7,5,9,0.6,Control,2,0.4102564102564106,not,0,0
wkeyb_22,22,21,wkeyb,F,7,6,9,0.6,Control,3,0.4102564102564106,ultimate,1,1
wkeyb_22,22,21,wkeyb,F,7,7,2,0.13333333333333333,Control,1,0.4102564102564106,not,2,4
wkeyb_22,22,21,wkeyb,F,7,8,2,0.13333333333333333,Control,2,0.4102564102564106,not,3,9
wkeyb_22,22,21,wkeyb,F,7,9,6,0.4,Control,3,0.4102564102564106,not,4,16
wkeyb_22,22,21,wkeyb,F,7,1,15,1,Pause,1,0.4102564102564106,not,-4,16
wkeyb_22,22,21,wkeyb,F,7,2,15,1,Pause,2,0.4102564102564106,not,-3,9
wkeyb_22,22,21,wkeyb,F,7,3,15,1,Pause,3,0.4102564102564106,ultimate,-2,4
wkeyb_22,22,21,wkeyb,F,7,4,13,0.8666666666666667,Pause,1,0.4102564102564106,not,-1,1
wkeyb_22,22,21,wkeyb,F,7,5,13,0.8666666666666667,Pause,2,0.4102564102564106,not,0,0
wkeyb_22,22,21,wkeyb,F,7,6,15,1,Pause,3,0.4102564102564106,ultimate,1,1
wkeyb_22,22,21,wkeyb,F,7,7,8,0.5333333333333333,Pause,1,0.4102564102564106,not,2,4
wkeyb_22,22,21,wkeyb,F,7,8,8,0.5333333333333333,Pause,2,0.4102564102564106,not,3,9
wkeyb_22,22,21,wkeyb,F,7,9,12,0.8,Pause,3,0.4102564102564106,not,4,16
wkeyb_23,23,21,wkeyb,F,7,1,15,1,Intonation A,1,0.4102564102564106,not,-4,16
wkeyb_23,23,21,wkeyb,F,7,2,15,1,Intonation A,2,0.4102564102564106,not,-3,9
wkeyb_23,23,21,wkeyb,F,7,3,15,1,Intonation A,3,0.4102564102564106,ultimate,-2,4
wkeyb_23,23,21,wkeyb,F,7,4,13,0.8666666666666667,Intonation A,1,0.4102564102564106,not,-1,1
wkeyb_23,23,21,wkeyb,F,7,5,13,0.8666666666666667,Intonation A,2,0.4102564102564106,not,0,0
wkeyb_23,23,21,wkeyb,F,7,6,15,1,Intonation A,3,0.4102564102564106,ultimate,1,1
wkeyb_23,23,21,wkeyb,F,7,7,12,0.8,Intonation A,1,0.4102564102564106,not,2,4
wkeyb_23,23,21,wkeyb,F,7,8,13,0.8666666666666667,Intonation A,2,0.4102564102564106,not,3,9
wkeyb_23,23,21,wkeyb,F,7,9,14,0.9333333333333333,Intonation A,3,0.4102564102564106,not,4,16
wkeyb_23,23,21,wkeyb,F,7,1,15,1,Intonation B,1,0.4102564102564106,not,-4,16
wkeyb_23,23,21,wkeyb,F,7,2,14,0.9333333333333333,Intonation B,2,0.4102564102564106,not,-3,9
wkeyb_23,23,21,wkeyb,F,7,3,15,1,Intonation B,3,0.4102564102564106,ultimate,-2,4
wkeyb_23,23,21,wkeyb,F,7,4,11,0.7333333333333333,Intonation B,1,0.4102564102564106,not,-1,1
wkeyb_23,23,21,wkeyb,F,7,5,9,0.6,Intonation B,2,0.4102564102564106,not,0,0
wkeyb_23,23,21,wkeyb,F,7,6,12,0.8,Intonation B,3,0.4102564102564106,ultimate,1,1
wkeyb_23,23,21,wkeyb,F,7,7,9,0.6,Intonation B,1,0.4102564102564106,not,2,4
wkeyb_23,23,21,wkeyb,F,7,8,10,0.6666666666666666,Intonation B,2,0.4102564102564106,not,3,9
wkeyb_23,23,21,wkeyb,F,7,9,13,0.8666666666666667,Intonation B,3,0.4102564102564106,not,4,16
wkeyb_23,23,21,wkeyb,F,7,1,15,1,Control,1,0.4102564102564106,not,-4,16
wkeyb_23,23,21,wkeyb,F,7,2,13,0.8666666666666667,Control,2,0.4102564102564106,not,-3,9
wkeyb_23,23,21,wkeyb,F,7,3,12,0.8,Control,3,0.4102564102564106,ultimate,-2,4
wkeyb_23,23,21,wkeyb,F,7,4,11,0.7333333333333333,Control,1,0.4102564102564106,not,-1,1
wkeyb_23,23,21,wkeyb,F,7,5,8,0.5333333333333333,Control,2,0.4102564102564106,not,0,0
wkeyb_23,23,21,wkeyb,F,7,6,7,0.4666666666666667,Control,3,0.4102564102564106,ultimate,1,1
wkeyb_23,23,21,wkeyb,F,7,7,2,0.13333333333333333,Control,1,0.4102564102564106,not,2,4
wkeyb_23,23,21,wkeyb,F,7,8,4,0.26666666666666666,Control,2,0.4102564102564106,not,3,9
